sid,season,name,iso_time,nature,latitude,longitude,wind_kts,pressure_mb
2011179N20267,2011,ARLENE,2011-06-28 06:00:00,DS,19.9,-92.8,25,1007
2011179N20267,2011,ARLENE,2011-06-28 09:00:00,DS,20.1,-92.9,,
2011179N20267,2011,ARLENE,2011-06-28 12:00:00,DS,20.3,-93.1,30,1006
2011179N20267,2011,ARLENE,2011-06-28 15:00:00,DS,20.5,-93.3,,
2011179N20267,2011,ARLENE,2011-06-28 18:00:00,TS,20.7,-93.5,35,1006
2011179N20267,2011,ARLENE,2011-06-28 21:00:00,TS,20.9,-93.7,,
2011179N20267,2011,ARLENE,2011-06-29 00:00:00,TS,21.0,-93.9,35,1005
2011179N20267,2011,ARLENE,2011-06-29 03:00:00,TS,21.1,-94.2,,
2011179N20267,2011,ARLENE,2011-06-29 06:00:00,TS,21.2,-94.5,35,1003
2011179N20267,2011,ARLENE,2011-06-29 09:00:00,TS,21.3,-94.9,,
2011179N20267,2011,ARLENE,2011-06-29 12:00:00,TS,21.3,-95.3,45,1000
2011179N20267,2011,ARLENE,2011-06-29 15:00:00,TS,21.3,-95.5,,
2011179N20267,2011,ARLENE,2011-06-29 18:00:00,TS,21.4,-95.6,50,998
2011179N20267,2011,ARLENE,2011-06-29 21:00:00,TS,21.5,-95.8,,
2011179N20267,2011,ARLENE,2011-06-30 00:00:00,TS,21.6,-96.1,50,996
2011179N20267,2011,ARLENE,2011-06-30 03:00:00,TS,21.6,-96.6,,
2011179N20267,2011,ARLENE,2011-06-30 06:00:00,TS,21.6,-97.0,55,994
2011179N20267,2011,ARLENE,2011-06-30 09:00:00,TS,21.6,-97.1,,
2011179N20267,2011,ARLENE,2011-06-30 12:00:00,TS,21.6,-97.3,55,993
2011179N20267,2011,ARLENE,2011-06-30 13:00:00,TS,21.6,-97.4,55,993
2011179N20267,2011,ARLENE,2011-06-30 15:00:00,TS,21.6,-97.7,,
2011179N20267,2011,ARLENE,2011-06-30 18:00:00,TS,21.5,-98.1,45,998
2011179N20267,2011,ARLENE,2011-06-30 21:00:00,TS,21.3,-98.4,,
2011179N20267,2011,ARLENE,2011-07-01 00:00:00,TS,21.1,-98.7,30,1002
2011197N31280,2011,BRET,2011-07-16 06:00:00,DS,30.7,-79.7,20,1014
2011197N31280,2011,BRET,2011-07-16 09:00:00,DS,30.5,-79.5,,
2011197N31280,2011,BRET,2011-07-16 12:00:00,DS,30.3,-79.4,20,1014
2011197N31280,2011,BRET,2011-07-16 15:00:00,DS,30.1,-79.3,,
2011197N31280,2011,BRET,2011-07-16 18:00:00,DS,29.8,-79.1,20,1014
2011197N31280,2011,BRET,2011-07-16 21:00:00,DS,29.5,-79.0,,
2011197N31280,2011,BRET,2011-07-17 00:00:00,DS,29.3,-78.8,20,1014
2011197N31280,2011,BRET,2011-07-17 03:00:00,DS,29.1,-78.6,,
2011197N31280,2011,BRET,2011-07-17 06:00:00,DS,28.8,-78.5,20,1014
2011197N31280,2011,BRET,2011-07-17 09:00:00,DS,28.5,-78.4,,
2011197N31280,2011,BRET,2011-07-17 12:00:00,DS,28.3,-78.3,25,1013
2011197N31280,2011,BRET,2011-07-17 15:00:00,DS,28.0,-78.2,,
2011197N31280,2011,BRET,2011-07-17 18:00:00,TS,27.8,-78.2,30,1011
2011197N31280,2011,BRET,2011-07-17 21:00:00,TS,27.6,-78.2,,
2011197N31280,2011,BRET,2011-07-18 00:00:00,TS,27.5,-78.1,35,1008
2011197N31280,2011,BRET,2011-07-18 03:00:00,TS,27.3,-78.1,,
2011197N31280,2011,BRET,2011-07-18 06:00:00,TS,27.1,-78.0,40,1001
2011197N31280,2011,BRET,2011-07-18 09:00:00,TS,27.2,-77.8,,
2011197N31280,2011,BRET,2011-07-18 12:00:00,TS,27.4,-77.5,45,999
2011197N31280,2011,BRET,2011-07-18 15:00:00,TS,27.6,-77.3,,
2011197N31280,2011,BRET,2011-07-18 18:00:00,TS,27.8,-77.1,60,995
2011197N31280,2011,BRET,2011-07-18 21:00:00,TS,28.1,-76.9,,
2011197N31280,2011,BRET,2011-07-19 00:00:00,TS,28.4,-76.8,60,996
2011197N31280,2011,BRET,2011-07-19 03:00:00,TS,28.7,-76.7,,
2011197N31280,2011,BRET,2011-07-19 06:00:00,TS,29.0,-76.6,50,999
2011197N31280,2011,BRET,2011-07-19 09:00:00,TS,29.3,-76.4,,
2011197N31280,2011,BRET,2011-07-19 12:00:00,TS,29.5,-76.2,45,999
2011197N31280,2011,BRET,2011-07-19 15:00:00,TS,29.7,-76.0,,
2011197N31280,2011,BRET,2011-07-19 18:00:00,TS,30.0,-75.8,45,999
2011197N31280,2011,BRET,2011-07-19 21:00:00,TS,30.3,-75.6,,
2011197N31280,2011,BRET,2011-07-20 00:00:00,TS,30.5,-75.3,45,1000
2011197N31280,2011,BRET,2011-07-20 03:00:00,TS,30.7,-75.0,,
2011197N31280,2011,BRET,2011-07-20 06:00:00,TS,30.9,-74.7,45,1001
2011197N31280,2011,BRET,2011-07-20 09:00:00,TS,31.1,-74.4,,
2011197N31280,2011,BRET,2011-07-20 12:00:00,TS,31.4,-74.1,45,1002
2011197N31280,2011,BRET,2011-07-20 15:00:00,TS,31.6,-73.8,,
2011197N31280,2011,BRET,2011-07-20 18:00:00,TS,31.9,-73.4,45,1005
2011197N31280,2011,BRET,2011-07-20 21:00:00,TS,32.1,-73.0,,
2011197N31280,2011,BRET,2011-07-21 00:00:00,TS,32.4,-72.7,45,1005
2011197N31280,2011,BRET,2011-07-21 03:00:00,TS,32.7,-72.4,,
2011197N31280,2011,BRET,2011-07-21 06:00:00,TS,33.0,-72.0,40,1005
2011197N31280,2011,BRET,2011-07-21 09:00:00,TS,33.2,-71.6,,
2011197N31280,2011,BRET,2011-07-21 12:00:00,TS,33.5,-71.2,35,1006
2011197N31280,2011,BRET,2011-07-21 15:00:00,TS,33.8,-70.7,,
2011197N31280,2011,BRET,2011-07-21 18:00:00,TS,34.1,-70.1,35,1007
2011197N31280,2011,BRET,2011-07-21 21:00:00,TS,34.6,-69.5,,
2011197N31280,2011,BRET,2011-07-22 00:00:00,TS,35.1,-68.9,30,1008
2011197N31280,2011,BRET,2011-07-22 03:00:00,TS,35.6,-68.2,,
2011197N31280,2011,BRET,2011-07-22 06:00:00,TS,36.2,-67.4,30,1008
2011197N31280,2011,BRET,2011-07-22 09:00:00,TS,36.8,-66.4,,
2011197N31280,2011,BRET,2011-07-22 12:00:00,DS,37.3,-65.2,30,1009
2011197N31280,2011,BRET,2011-07-22 15:00:00,DS,37.8,-64.0,,
2011197N31280,2011,BRET,2011-07-22 18:00:00,DS,38.3,-62.8,30,1009
2011197N31280,2011,BRET,2011-07-22 21:00:00,DS,38.8,-61.5,,
2011197N31280,2011,BRET,2011-07-23 00:00:00,DS,39.2,-60.1,25,1010
2011197N31280,2011,BRET,2011-07-23 03:00:00,DS,39.5,-58.6,,
2011197N31280,2011,BRET,2011-07-23 06:00:00,DS,39.8,-57.0,25,1010
2011201N33301,2011,CINDY,2011-07-20 06:00:00,TS,33.0,-59.5,30,1010
2011201N33301,2011,CINDY,2011-07-20 09:00:00,TS,33.1,-58.2,,
2011201N33301,2011,CINDY,2011-07-20 12:00:00,TS,33.4,-57.0,35,1008
2011201N33301,2011,CINDY,2011-07-20 15:00:00,TS,33.9,-55.8,,
2011201N33301,2011,CINDY,2011-07-20 18:00:00,TS,34.5,-54.7,40,1006
2011201N33301,2011,CINDY,2011-07-20 21:00:00,TS,35.1,-53.6,,
2011201N33301,2011,CINDY,2011-07-21 00:00:00,TS,35.8,-52.5,45,1003
2011201N33301,2011,CINDY,2011-07-21 03:00:00,TS,36.5,-51.5,,
2011201N33301,2011,CINDY,2011-07-21 06:00:00,TS,37.4,-50.5,50,999
2011201N33301,2011,CINDY,2011-07-21 09:00:00,TS,38.4,-49.5,,
2011201N33301,2011,CINDY,2011-07-21 12:00:00,TS,39.4,-48.4,55,996
2011201N33301,2011,CINDY,2011-07-21 15:00:00,TS,40.4,-47.3,,
2011201N33301,2011,CINDY,2011-07-21 18:00:00,TS,41.3,-46.1,60,994
2011201N33301,2011,CINDY,2011-07-21 21:00:00,TS,42.0,-44.9,,
2011201N33301,2011,CINDY,2011-07-22 00:00:00,TS,42.6,-43.7,55,995
2011201N33301,2011,CINDY,2011-07-22 03:00:00,TS,43.2,-42.5,,
2011201N33301,2011,CINDY,2011-07-22 06:00:00,TS,43.8,-41.2,50,997
2011201N33301,2011,CINDY,2011-07-22 09:00:00,TS,44.4,-39.9,,
2011201N33301,2011,CINDY,2011-07-22 12:00:00,TS,45.1,-38.6,45,999
2011201N33301,2011,CINDY,2011-07-22 15:00:00,TS,45.9,-37.2,,
2011201N33301,2011,CINDY,2011-07-22 18:00:00,TS,46.7,-35.6,40,1001
2011201N33301,2011,CINDY,2011-07-22 21:00:00,TS,47.5,-33.9,,
2011201N33301,2011,CINDY,2011-07-23 00:00:00,DS,48.4,-32.1,40,1003
2011201N33301,2011,CINDY,2011-07-23 03:00:00,DS,49.2,-30.0,,
2011201N33301,2011,CINDY,2011-07-23 06:00:00,DS,50.0,-27.8,35,1005
2011208N22274,2011,DON,2011-07-27 06:00:00,TS,21.6,-85.7,30,1007
2011208N22274,2011,DON,2011-07-27 09:00:00,TS,21.7,-86.0,,
2011208N22274,2011,DON,2011-07-27 12:00:00,TS,21.8,-86.2,30,1006
2011208N22274,2011,DON,2011-07-27 15:00:00,TS,21.9,-86.4,,
2011208N22274,2011,DON,2011-07-27 18:00:00,TS,22.0,-86.7,35,1003
2011208N22274,2011,DON,2011-07-27 21:00:00,TS,22.1,-87.0,,
2011208N22274,2011,DON,2011-07-28 00:00:00,TS,22.3,-87.4,35,1000
2011208N22274,2011,DON,2011-07-28 03:00:00,TS,22.6,-87.9,,
2011208N22274,2011,DON,2011-07-28 06:00:00,TS,22.9,-88.4,35,1000
2011208N22274,2011,DON,2011-07-28 09:00:00,TS,23.3,-88.9,,
2011208N22274,2011,DON,2011-07-28 12:00:00,TS,23.7,-89.5,40,1001
2011208N22274,2011,DON,2011-07-28 15:00:00,TS,24.0,-90.1,,
2011208N22274,2011,DON,2011-07-28 18:00:00,TS,24.2,-90.7,40,1004
2011208N22274,2011,DON,2011-07-28 21:00:00,TS,24.4,-91.3,,
2011208N22274,2011,DON,2011-07-29 00:00:00,TS,24.6,-91.9,45,997
2011208N22274,2011,DON,2011-07-29 03:00:00,TS,24.8,-92.5,,
2011208N22274,2011,DON,2011-07-29 06:00:00,TS,25.1,-93.1,45,1000
2011208N22274,2011,DON,2011-07-29 09:00:00,TS,25.4,-93.7,,
2011208N22274,2011,DON,2011-07-29 12:00:00,TS,25.8,-94.3,45,1002
2011208N22274,2011,DON,2011-07-29 15:00:00,TS,26.1,-94.9,,
2011208N22274,2011,DON,2011-07-29 18:00:00,TS,26.4,-95.5,45,1004
2011208N22274,2011,DON,2011-07-29 21:00:00,TS,26.7,-96.2,,
2011208N22274,2011,DON,2011-07-30 00:00:00,TS,27.0,-96.9,35,1006
2011208N22274,2011,DON,2011-07-30 02:30:00,TS,27.3,-97.4,30,1007
2011208N22274,2011,DON,2011-07-30 03:00:00,TS,27.4,-97.5,,
2011208N22274,2011,DON,2011-07-30 06:00:00,DS,27.8,-98.1,25,1009
2011214N15299,2011,EMILY,2011-08-02 00:00:00,TS,14.9,-61.4,40,1007
2011214N15299,2011,EMILY,2011-08-02 03:00:00,TS,15.0,-62.0,,
2011214N15299,2011,EMILY,2011-08-02 06:00:00,TS,15.1,-62.5,40,1007
2011214N15299,2011,EMILY,2011-08-02 09:00:00,TS,15.2,-63.0,,
2011214N15299,2011,EMILY,2011-08-02 12:00:00,TS,15.4,-63.6,40,1006
2011214N15299,2011,EMILY,2011-08-02 15:00:00,TS,15.5,-64.2,,
2011214N15299,2011,EMILY,2011-08-02 18:00:00,TS,15.7,-64.8,40,1005
2011214N15299,2011,EMILY,2011-08-02 21:00:00,TS,15.8,-65.5,,
2011214N15299,2011,EMILY,2011-08-03 00:00:00,TS,16.0,-66.2,45,1004
2011214N15299,2011,EMILY,2011-08-03 03:00:00,TS,16.1,-67.0,,
2011214N15299,2011,EMILY,2011-08-03 06:00:00,TS,16.3,-67.7,45,1003
2011214N15299,2011,EMILY,2011-08-03 09:00:00,TS,16.5,-68.4,,
2011214N15299,2011,EMILY,2011-08-03 12:00:00,TS,16.6,-69.1,45,1003
2011214N15299,2011,EMILY,2011-08-03 15:00:00,TS,16.7,-69.8,,
2011214N15299,2011,EMILY,2011-08-03 18:00:00,TS,16.8,-70.3,45,1003
2011214N15299,2011,EMILY,2011-08-03 21:00:00,TS,16.9,-70.5,,
2011214N15299,2011,EMILY,2011-08-04 00:00:00,TS,16.9,-70.7,45,1003
2011214N15299,2011,EMILY,2011-08-04 03:00:00,TS,16.9,-71.0,,
2011214N15299,2011,EMILY,2011-08-04 06:00:00,TS,16.9,-71.3,45,1004
2011214N15299,2011,EMILY,2011-08-04 09:00:00,TS,17.1,-71.7,,
2011214N15299,2011,EMILY,2011-08-04 12:00:00,TS,17.3,-72.2,45,1006
2011214N15299,2011,EMILY,2011-08-04 15:00:00,TS,17.6,-72.8,,
2011214N15299,2011,EMILY,2011-08-04 18:00:00,DS,17.9,-73.4,30,1009
2011214N15299,2011,EMILY,2011-08-04 21:00:00,DS,18.3,-74.0,,
2011214N15299,2011,EMILY,2011-08-05 00:00:00,DS,18.8,-74.6,25,1010
2011214N15299,2011,EMILY,2011-08-05 03:00:00,DS,19.3,-75.1,,
2011214N15299,2011,EMILY,2011-08-05 06:00:00,DS,19.8,-75.5,25,1011
2011214N15299,2011,EMILY,2011-08-05 09:00:00,DS,20.4,-75.9,,
2011214N15299,2011,EMILY,2011-08-05 12:00:00,DS,21.0,-76.3,25,1011
2011214N15299,2011,EMILY,2011-08-05 15:00:00,DS,21.7,-76.6,,
2011214N15299,2011,EMILY,2011-08-05 18:00:00,DS,22.4,-76.9,25,1012
2011214N15299,2011,EMILY,2011-08-05 21:00:00,DS,23.0,-77.2,,
2011214N15299,2011,EMILY,2011-08-06 00:00:00,DS,23.6,-77.4,25,1012
2011214N15299,2011,EMILY,2011-08-06 03:00:00,DS,24.1,-77.7,,
2011214N15299,2011,EMILY,2011-08-06 06:00:00,DS,24.6,-77.9,25,1012
2011214N15299,2011,EMILY,2011-08-06 09:00:00,DS,25.1,-78.0,,
2011214N15299,2011,EMILY,2011-08-06 12:00:00,DS,25.6,-78.1,25,1011
2011214N15299,2011,EMILY,2011-08-06 15:00:00,DS,26.0,-78.2,,
2011214N15299,2011,EMILY,2011-08-06 18:00:00,TS,26.4,-78.2,30,1011
2011214N15299,2011,EMILY,2011-08-06 21:00:00,TS,26.8,-78.2,,
2011214N15299,2011,EMILY,2011-08-07 00:00:00,TS,27.2,-78.1,35,1010
2011214N15299,2011,EMILY,2011-08-07 03:00:00,TS,27.8,-77.8,,
2011214N15299,2011,EMILY,2011-08-07 06:00:00,TS,28.4,-77.4,35,1009
2011214N15299,2011,EMILY,2011-08-07 09:00:00,TS,29.1,-77.0,,
2011214N15299,2011,EMILY,2011-08-07 12:00:00,DS,29.7,-76.4,30,1009
2011214N15299,2011,EMILY,2011-08-07 15:00:00,DS,30.2,-75.7,,
2011214N15299,2011,EMILY,2011-08-07 18:00:00,DS,30.7,-74.8,30,1009
2011225N26302,2011,GERT,2011-08-13 06:00:00,DS,26.2,-58.0,30,1013
2011225N26302,2011,GERT,2011-08-13 09:00:00,DS,26.6,-58.7,,
2011225N26302,2011,GERT,2011-08-13 12:00:00,DS,26.9,-59.4,30,1012
2011225N26302,2011,GERT,2011-08-13 15:00:00,DS,27.1,-60.0,,
2011225N26302,2011,GERT,2011-08-13 18:00:00,TS,27.3,-60.6,30,1011
2011225N26302,2011,GERT,2011-08-13 21:00:00,TS,27.4,-61.1,,
2011225N26302,2011,GERT,2011-08-14 00:00:00,TS,27.5,-61.5,30,1011
2011225N26302,2011,GERT,2011-08-14 03:00:00,TS,27.6,-61.9,,
2011225N26302,2011,GERT,2011-08-14 06:00:00,TS,27.7,-62.3,35,1011
2011225N26302,2011,GERT,2011-08-14 09:00:00,TS,27.9,-62.6,,
2011225N26302,2011,GERT,2011-08-14 12:00:00,TS,28.1,-62.9,40,1010
2011225N26302,2011,GERT,2011-08-14 15:00:00,TS,28.4,-63.0,,
2011225N26302,2011,GERT,2011-08-14 18:00:00,TS,28.8,-63.1,40,1009
2011225N26302,2011,GERT,2011-08-14 21:00:00,TS,29.2,-63.2,,
2011225N26302,2011,GERT,2011-08-15 00:00:00,TS,29.6,-63.3,45,1006
2011225N26302,2011,GERT,2011-08-15 03:00:00,TS,30.1,-63.4,,
2011225N26302,2011,GERT,2011-08-15 06:00:00,TS,30.6,-63.4,50,1003
2011225N26302,2011,GERT,2011-08-15 09:00:00,TS,31.1,-63.3,,
2011225N26302,2011,GERT,2011-08-15 12:00:00,TS,31.6,-63.2,55,1000
2011225N26302,2011,GERT,2011-08-15 15:00:00,TS,32.2,-63.0,,
2011225N26302,2011,GERT,2011-08-15 18:00:00,TS,32.9,-62.7,50,1003
2011225N26302,2011,GERT,2011-08-15 21:00:00,TS,33.5,-62.2,,
2011225N26302,2011,GERT,2011-08-16 00:00:00,TS,34.2,-61.6,45,1005
2011225N26302,2011,GERT,2011-08-16 03:00:00,TS,34.9,-61.0,,
2011225N26302,2011,GERT,2011-08-16 06:00:00,TS,35.6,-60.3,45,1007
2011225N26302,2011,GERT,2011-08-16 09:00:00,TS,36.3,-59.3,,
2011225N26302,2011,GERT,2011-08-16 12:00:00,DS,37.1,-58.1,40,1008
2011225N26302,2011,GERT,2011-08-16 15:00:00,DS,37.8,-57.0,,
2011225N26302,2011,GERT,2011-08-16 18:00:00,DS,38.6,-55.8,40,1008
2011225N26302,2011,GERT,2011-08-16 21:00:00,DS,39.4,-54.6,,
2011225N26302,2011,GERT,2011-08-17 00:00:00,DS,40.1,-53.4,35,1010
2011225N26302,2011,GERT,2011-08-17 03:00:00,DS,40.8,-52.2,,
2011225N26302,2011,GERT,2011-08-17 06:00:00,DS,41.5,-50.9,30,1012
2011225N26302,2011,GERT,2011-08-17 09:00:00,DS,42.2,-49.7,,
2011225N26302,2011,GERT,2011-08-17 12:00:00,DS,42.9,-48.3,30,1014
2011225N26302,2011,GERT,2011-08-17 15:00:00,DS,43.8,-46.7,,
2011225N26302,2011,GERT,2011-08-17 18:00:00,DS,44.9,-44.8,30,1015
2011225N35294,2011,FRANKLIN,2011-08-12 12:00:00,DS,34.7,-66.0,25,1011
2011225N35294,2011,FRANKLIN,2011-08-12 15:00:00,DS,35.1,-65.4,,
2011225N35294,2011,FRANKLIN,2011-08-12 18:00:00,TS,35.6,-64.7,30,1009
2011225N35294,2011,FRANKLIN,2011-08-12 21:00:00,TS,36.1,-63.9,,
2011225N35294,2011,FRANKLIN,2011-08-13 00:00:00,TS,36.6,-63.0,30,1008
2011225N35294,2011,FRANKLIN,2011-08-13 03:00:00,TS,37.1,-62.1,,
2011225N35294,2011,FRANKLIN,2011-08-13 06:00:00,TS,37.6,-61.1,35,1006
2011225N35294,2011,FRANKLIN,2011-08-13 09:00:00,TS,38.1,-60.1,,
2011225N35294,2011,FRANKLIN,2011-08-13 12:00:00,TS,38.6,-59.0,40,1004
2011225N35294,2011,FRANKLIN,2011-08-13 15:00:00,TS,39.1,-57.7,,
2011225N35294,2011,FRANKLIN,2011-08-13 18:00:00,ET,39.6,-56.3,40,1004
2011225N35294,2011,FRANKLIN,2011-08-13 21:00:00,ET,40.0,-54.8,,
2011225N35294,2011,FRANKLIN,2011-08-14 00:00:00,ET,40.2,-53.2,35,1005
2011225N35294,2011,FRANKLIN,2011-08-14 03:00:00,ET,40.4,-51.5,,
2011225N35294,2011,FRANKLIN,2011-08-14 06:00:00,ET,40.4,-49.9,35,1007
2011225N35294,2011,FRANKLIN,2011-08-14 09:00:00,ET,40.3,-48.4,,
2011225N35294,2011,FRANKLIN,2011-08-14 12:00:00,ET,40.0,-47.0,30,1009
2011225N35294,2011,FRANKLIN,2011-08-14 15:00:00,ET,39.7,-45.7,,
2011225N35294,2011,FRANKLIN,2011-08-14 18:00:00,ET,39.4,-44.6,30,1010
2011225N35294,2011,FRANKLIN,2011-08-14 21:00:00,ET,39.1,-43.5,,
2011225N35294,2011,FRANKLIN,2011-08-15 00:00:00,ET,38.8,-42.5,30,1011
2011225N35294,2011,FRANKLIN,2011-08-15 03:00:00,ET,38.5,-41.6,,
2011225N35294,2011,FRANKLIN,2011-08-15 06:00:00,ET,38.1,-40.8,25,1013
2011225N35294,2011,FRANKLIN,2011-08-15 09:00:00,ET,37.7,-39.9,,
2011225N35294,2011,FRANKLIN,2011-08-15 12:00:00,ET,37.3,-39.2,25,1014
2011225N35294,2011,FRANKLIN,2011-08-15 15:00:00,ET,37.0,-38.6,,
2011225N35294,2011,FRANKLIN,2011-08-15 18:00:00,ET,36.6,-38.2,25,1015
2011225N35294,2011,FRANKLIN,2011-08-15 21:00:00,ET,36.1,-38.0,,
2011225N35294,2011,FRANKLIN,2011-08-16 00:00:00,ET,35.6,-37.9,25,1016
2011231N15278,2011,HARVEY,2011-08-19 00:00:00,TS,15.4,-82.0,30,1006
2011231N15278,2011,HARVEY,2011-08-19 03:00:00,TS,15.6,-82.3,,
2011231N15278,2011,HARVEY,2011-08-19 06:00:00,TS,15.7,-82.7,30,1005
2011231N15278,2011,HARVEY,2011-08-19 09:00:00,TS,15.8,-83.1,,
2011231N15278,2011,HARVEY,2011-08-19 12:00:00,TS,15.9,-83.4,35,1003
2011231N15278,2011,HARVEY,2011-08-19 15:00:00,TS,16.0,-83.7,,
2011231N15278,2011,HARVEY,2011-08-19 18:00:00,TS,16.0,-84.1,40,1001
2011231N15278,2011,HARVEY,2011-08-19 21:00:00,TS,16.0,-84.5,,
2011231N15278,2011,HARVEY,2011-08-20 00:00:00,TS,16.1,-84.9,45,995
2011231N15278,2011,HARVEY,2011-08-20 03:00:00,TS,16.2,-85.3,,
2011231N15278,2011,HARVEY,2011-08-20 06:00:00,TS,16.3,-85.8,50,994
2011231N15278,2011,HARVEY,2011-08-20 09:00:00,TS,16.4,-86.4,,
2011231N15278,2011,HARVEY,2011-08-20 12:00:00,TS,16.6,-87.0,50,998
2011231N15278,2011,HARVEY,2011-08-20 15:00:00,TS,16.9,-87.9,,
2011231N15278,2011,HARVEY,2011-08-20 17:30:00,TS,17.0,-88.3,55,995
2011231N15278,2011,HARVEY,2011-08-20 18:00:00,TS,17.0,-88.3,55,995
2011231N15278,2011,HARVEY,2011-08-20 21:00:00,TS,17.1,-88.8,,
2011231N15278,2011,HARVEY,2011-08-21 00:00:00,TS,17.3,-89.6,35,1003
2011231N15278,2011,HARVEY,2011-08-21 03:00:00,TS,17.4,-90.2,,
2011231N15278,2011,HARVEY,2011-08-21 06:00:00,TS,17.6,-90.8,30,1005
2011231N15278,2011,HARVEY,2011-08-21 09:00:00,TS,17.8,-91.4,,
2011231N15278,2011,HARVEY,2011-08-21 12:00:00,TS,18.0,-92.0,30,1005
2011231N15278,2011,HARVEY,2011-08-21 15:00:00,TS,18.3,-92.6,,
2011231N15278,2011,HARVEY,2011-08-21 18:00:00,TS,18.5,-93.3,30,1005
2011231N15278,2011,HARVEY,2011-08-21 21:00:00,TS,18.6,-94.1,,
2011231N15278,2011,HARVEY,2011-08-22 00:00:00,TS,18.7,-94.8,35,1005
2011231N15278,2011,HARVEY,2011-08-22 02:00:00,TS,18.7,-95.2,35,1005
2011231N15278,2011,HARVEY,2011-08-22 03:00:00,TS,18.7,-95.4,,
2011231N15278,2011,HARVEY,2011-08-22 06:00:00,TS,18.6,-96.2,25,1006
2011231N15278,2011,HARVEY,2011-08-22 09:00:00,TS,18.4,-96.8,,
2011231N15278,2011,HARVEY,2011-08-22 12:00:00,TS,18.1,-97.2,20,1007
2011233N15301,2011,IRENE,2011-08-21 00:00:00,TS,15.0,-59.0,45,1006
2011233N15301,2011,IRENE,2011-08-21 03:00:00,TS,15.5,-59.8,,
2011233N15301,2011,IRENE,2011-08-21 06:00:00,TS,16.0,-60.6,45,1006
2011233N15301,2011,IRENE,2011-08-21 09:00:00,TS,16.4,-61.4,,
2011233N15301,2011,IRENE,2011-08-21 12:00:00,TS,16.8,-62.2,45,1005
2011233N15301,2011,IRENE,2011-08-21 15:00:00,TS,17.2,-63.0,,
2011233N15301,2011,IRENE,2011-08-21 18:00:00,TS,17.5,-63.7,50,999
2011233N15301,2011,IRENE,2011-08-21 21:00:00,TS,17.7,-64.1,,
2011233N15301,2011,IRENE,2011-08-21 23:00:00,TS,17.8,-64.6,60,993
2011233N15301,2011,IRENE,2011-08-22 00:00:00,TS,17.9,-65.0,60,993
2011233N15301,2011,IRENE,2011-08-22 03:00:00,TS,17.9,-65.6,,
2011233N15301,2011,IRENE,2011-08-22 05:25:00,TS,18.1,-65.8,60,990
2011233N15301,2011,IRENE,2011-08-22 06:00:00,TS,18.2,-65.9,65,990
2011233N15301,2011,IRENE,2011-08-22 09:00:00,TS,18.6,-66.4,,
2011233N15301,2011,IRENE,2011-08-22 12:00:00,TS,18.9,-67.0,70,989
2011233N15301,2011,IRENE,2011-08-22 15:00:00,TS,19.1,-67.5,,
2011233N15301,2011,IRENE,2011-08-22 18:00:00,TS,19.3,-68.0,75,988
2011233N15301,2011,IRENE,2011-08-22 21:00:00,TS,19.5,-68.4,,
2011233N15301,2011,IRENE,2011-08-23 00:00:00,TS,19.7,-68.8,80,981
2011233N15301,2011,IRENE,2011-08-23 03:00:00,TS,19.9,-69.2,,
2011233N15301,2011,IRENE,2011-08-23 06:00:00,TS,20.1,-69.7,80,978
2011233N15301,2011,IRENE,2011-08-23 09:00:00,TS,20.3,-70.2,,
2011233N15301,2011,IRENE,2011-08-23 12:00:00,TS,20.4,-70.6,80,978
2011233N15301,2011,IRENE,2011-08-23 15:00:00,TS,20.5,-70.9,,
2011233N15301,2011,IRENE,2011-08-23 18:00:00,TS,20.7,-71.2,80,977
2011233N15301,2011,IRENE,2011-08-23 21:00:00,TS,20.9,-71.6,,
2011233N15301,2011,IRENE,2011-08-24 00:00:00,TS,21.0,-71.9,80,969
2011233N15301,2011,IRENE,2011-08-24 03:00:00,TS,21.1,-72.2,,
2011233N15301,2011,IRENE,2011-08-24 06:00:00,TS,21.3,-72.5,95,965
2011233N15301,2011,IRENE,2011-08-24 09:00:00,TS,21.6,-72.9,,
2011233N15301,2011,IRENE,2011-08-24 12:00:00,TS,21.9,-73.3,105,957
2011233N15301,2011,IRENE,2011-08-24 15:00:00,TS,22.3,-73.8,,
2011233N15301,2011,IRENE,2011-08-24 16:00:00,TS,22.4,-74.0,100,955
2011233N15301,2011,IRENE,2011-08-24 18:00:00,TS,22.7,-74.3,100,954
2011233N15301,2011,IRENE,2011-08-24 21:00:00,TS,23.1,-74.7,,
2011233N15301,2011,IRENE,2011-08-25 00:00:00,TS,23.5,-75.1,95,952
2011233N15301,2011,IRENE,2011-08-25 03:00:00,TS,23.8,-75.5,,
2011233N15301,2011,IRENE,2011-08-25 06:00:00,TS,24.1,-75.9,95,950
2011233N15301,2011,IRENE,2011-08-25 09:00:00,TS,24.7,-76.2,90,950
2011233N15301,2011,IRENE,2011-08-25 12:00:00,TS,25.4,-76.6,90,950
2011233N15301,2011,IRENE,2011-08-25 15:00:00,TS,26.0,-77.0,,
2011233N15301,2011,IRENE,2011-08-25 18:00:00,TS,26.5,-77.2,90,950
2011233N15301,2011,IRENE,2011-08-25 21:00:00,TS,27.1,-77.3,,
2011233N15301,2011,IRENE,2011-08-26 00:00:00,TS,27.7,-77.3,90,946
2011233N15301,2011,IRENE,2011-08-26 03:00:00,TS,28.2,-77.3,,
